~	rt	0.03445525602169405
~	:	0.029988833944807784
~	...	0.009889934598819589
~	,...	0.000319030148349019
~	---	0.000319030148349019
~	—	0.0004785452225235285
~	cont	0.001276120593396076
~	<	0.0011166055192215665
~	halort	0.000319030148349019
~	mentionrt	0.000319030148349019
~	>>>	0.000319030148349019
~	<==	0.000319030148349019
~	~	0.000319030148349019
~	<<	0.000319030148349019
~	--	0.0004785452225235285
~	...:	0.0004785452225235285
~	....	0.000319030148349019
~	-	0.000638060296698038
~	«	0.0004785452225235285
~	)rt	0.000319030148349019
~	<-	0.000319030148349019
~	fwd	0.000319030148349019
~	»»»	0.000319030148349019
~	-----	0.000319030148349019
~	-->	0.000319030148349019
~	rt	0.000319030148349019
~	>	0.000319030148349019
~	,	0.000319030148349019
@	@user_44285fcc	0.0003059039461609055
@	@user_a887f5eb	0.0003059039461609055
@	@user_1d9aecf2	0.0003059039461609055
@	@user_d908c17a	0.0003059039461609055
@	@user_0b5e0aa7	0.0003059039461609055
@	@user_096f97c9	0.0003059039461609055
@	@user_b3af03f1	0.0003059039461609055
@	@user_f5eeff1e	0.0003059039461609055
@	@user_709c203c	0.0003059039461609055
@	@user_c92ab6fd	0.0003059039461609055
@	@user_741d38b6	0.0003059039461609055
@	@user_440dfb5a	0.0003059039461609055
@	@user_dfe42e91	0.0003059039461609055
@	@user_b04bb969	0.0003059039461609055
@	@user_8f0f9d3e	0.0003059039461609055
@	@user_60f2ca9e	0.0003059039461609055
@	@user_79a40aaa	0.0003059039461609055
@	@user_d009a287	0.0003059039461609055
@	@user_d388ca71	0.0003059039461609055
@	@user_c1fbc1e2	0.0003059039461609055
@	@user_f9734926	0.0003059039461609055
@	@user_36ad6396	0.0003059039461609055
@	@user_bee12c88	0.0003059039461609055
@	@user_c1faf02c	0.0003059039461609055
@	@user_071ed83b	0.0003059039461609055
@	@user_3eafd4d6	0.0003059039461609055
@	@user_67e01d5d	0.0003059039461609055
@	@user_ab0f8e58	0.0003059039461609055
@	@user_58f6f69d	0.0003059039461609055
@	@user_95480b7e	0.0003059039461609055
@	@user_4db51cab	0.0003059039461609055
@	@user_146aeed9	0.0003059039461609055
@	@user_2e036a62	0.0003059039461609055
@	@user_ae4e077b	0.0003059039461609055
@	@user_01559ac3	0.0003059039461609055
@	@user_c61ebba6	0.0003059039461609055
@	@user_b1c4d838	0.0003059039461609055
@	@user_98f4cbb2	0.0003059039461609055
@	@user_77296748	0.0003059039461609055
@	@user_75d04ad0	0.0003059039461609055
@	@user_5325eb4f	0.0003059039461609055
@	@user_af3c0e2d	0.0003059039461609055
@	@user_46df73b2	0.0003059039461609055
